text,label
delivery person simply update address not contactable but they dont even call delay delivery by day pathetic service,0
your service very poor receive my consignment own bluedart office not deliver on my address,0
dont give false reason for not deliver parcel on timerepeatedly have bitter experience with ur service,0
it take day deliver item,1
order white colour u send black,1
Good working bank,2
your service very timely behaviour of your delivery boy also very cordial,2
delivery man collect money it free,1
bad experience one of bad courier experience have they never deliver your door,0
it very very bad experience with your coimbatore hubwhatever happen not first time similar incident take place four time so faryour delivery guy useless always give false reason for not deliver in this case they mention a address incomplete not correcti force collect from officeno proper response from your office at coimbatoreif this status of your delivery system,0
delivery always reschedule mark consignee not available,1
not setisfied,1
im not receive document kindly confirm once check dilivery satus,1
veery rude staff they call all people pic parcel in office why we go office for pic where delivery partner why he not delivery,0
a per requirement delivery same day,1
dilivery boy nahi aana chahte hain bolte hain galat pin code hai aapka lekin aisa nahi haihamesa kosis karte hain otp mangne ka or order cancel kar dete hain lekin ish baar mai bahut samjhai tab ja kar aaye or phir bahana bana rahe please consider this problem,1
Nothing need to change,1
do not receive my product then how could rate you make payment but not yet receive,0
collect my parcel at office,1
smart watch ka battery backup nahi hai,1
so bad,0
think they not interested run courier service,1
order in that didnt order taste so bad really waste my money hate this chocolate anybody order in this website suggest them dont order,0
goodcorrect ta contact pani product ta kuduthutu ponanga,1
jst leave it in door,1
your represenative deliver medicine by delay of day give wrong feed back a office close but there residence not office very bad service at chandigarh,0
package completely brokenminimum damage couse product but not as much a return itproduct a we order but shipment worst,0
way of talk so arrogant of delivery boy he not able listen customer detailsaddress while deliver product,0
pol,1
not yet deliver in expected date,1
site report that delivery center,1
would like return this product a it not at all work please help me out reach with it,1
do excellent,2
it not my product,1
from last three day your delivery agent reschedule delivery date even without ask me,1
thank you so much for your support,2
good response,2
this delivery boy should fire by blue dart for give someone elses atm someone else we receive message contact u he say that there no parcel of mine there,1
good service by staff,2
your delivery lovely,2
it deliver late keep get message daily that not at home but no one ever come deilver this unprofessional understand that there can genuine case of delay,0
package very dirty have lot of dust deposit on it,0
